Date,Confirmed,Deaths,Recovered,Active,Daily_Confirmed,Daily_Deaths,Daily_Recovered,MA_7_Confirmed,MA_14_Confirmed,Mortality_Rate,Recovery_Rate,Active_Rate,Growth_Rate,Growth_Rate_MA
2020-10-27,7990322,120010,7259509,610803,43893.0,508.0,58439.0,46062.42857142857,47897.142857142855,1.5019419743034135,90.85377285170735,7.644285173989234,4.433541447008915,4.950129111799348
2020-10-28,8040203,120527,7315989,603687,49881.0,517.0,56480.0,45610.142857142855,47340.642857142855,1.4990541905471788,90.99259060996346,7.508355199489366,4.324112300773875,4.786136059577999
2020-10-29,8088851,121090,7373375,594386,48648.0,563.0,57386.0,45622.0,46938.57142857143,1.4969987702827015,91.15478823877457,7.348212990942718,4.220149892183178,4.631466287019644
2020-10-30,8137119,121641,7432829,582649,48268.0,551.0,59454.0,45884.857142857145,46458.0,1.494890267673362,91.34472532600297,7.160384406323664,4.12604121319331,4.486687591630356
2020-10-31,8184082,122111,7491513,570458,46963.0,470.0,58684.0,46222.0,46242.71428571428,1.4920549427535061,91.53760922727803,6.970335829968469,4.059487252776961,4.360844433805936
2020-11-01,8229313,122607,7544798,561908,45231.0,496.0,53285.0,46269.0,45924.5,1.4898813546161145,91.681990951128,6.828127694255888,4.037366059672376,4.257056624722945
2020-11-02,8267623,123097,7603121,541405,38310.0,490.0,58323.0,46124.71428571428,45978.42857142857,1.4889043682809437,91.96259916544332,6.5484964662757355,4.041991692117297,4.177527122532273
2020-11-03,8313876,123611,7656478,533787,46253.0,514.0,53357.0,46423.0,46092.92857142857,1.4868035077742319,92.09276154708105,6.420434945144719,4.049323669308946,4.122638868575135
2020-11-04,8364086,124315,7711809,527962,50210.0,704.0,55331.0,46238.857142857145,46120.642857142855,1.4862950954832361,92.20145512611899,6.312249778397783,4.0282938129796,4.080379084604524
2020-11-05,8411724,124985,7765966,520773,47638.0,670.0,54157.0,46334.857142857145,45979.5,1.4858428545682194,92.32311949369712,6.19103765173465,3.991580510013093,4.047726315723083
2020-11-06,8462080,125562,7819886,516632,50356.0,577.0,53920.0,46301.0,45710.28571428572,1.4838195810013615,92.41092024655877,6.1052601724398725,3.9935633238250556,4.02880090295619
2020-11-07,8507754,126121,7868968,512665,45674.0,559.0,49082.0,46019.28571428572,45454.28571428572,1.48242415095688,92.49171990633485,6.025855942708263,3.95489683510013,4.013859414716642
2020-11-08,8553657,126611,7917373,509673,45903.0,490.0,48405.0,45690.0,45035.5,1.4801973004061304,92.56126356247391,5.958539137119947,3.9413253572928797,4.000139314376715
2020-11-09,8591730,127059,7959406,505265,38073.0,448.0,42033.0,45295.857142857145,43986.71428571428,1.478852338236886,92.64031807331004,5.880829588453082,3.920195683813832,3.9827398846190767
2020-11-10,8636011,127571,8013783,494657,44281.0,512.0,54377.0,44485.57142857143,43333.357142857145,1.4771982110722184,92.79496054370473,5.727841245223055,3.874666882209943,3.9577889150335044
2020-11-11,8683916,128121,8066501,489294,47905.0,550.0,52718.0,43832.142857142855,42787.92857142857,1.4753827651027487,92.89013159500851,5.634485639888733,3.823848774390881,3.928582480949402
2020-11-12,8728795,128668,8115580,484547,44879.0,547.0,49079.0,41638.57142857143,42456.92857142857,1.4740637166985822,92.97480350953367,5.551132773767742,3.7693937651782194,3.8968415174015627
2020-11-13,8773479,129188,8163572,480719,44684.0,520.0,47992.0,40365.71428571428,42331.5,1.472483150640698,93.04828791406466,5.479228935294653,3.679934484193015,3.8520373974541284
2020-11-14,8814579,129635,8205728,479216,41100.0,447.0,42156.0,39556.57142857143,42036.92857142857,1.4706885036710204,93.09268202145559,5.4366294748733885,3.6064159824085174,3.8022544184981837
2020-11-15,8845127,130070,8249579,465478,30548.0,435.0,43851.0,39223.857142857145,42003.71428571428,1.470527217981155,93.26693669859122,5.262536083427632,3.4075483737540546,3.726000563706923
2020-11-16,8874290,130519,8290370,453401,29163.0,449.0,40791.0,39367.142857142855,41872.0,1.4707542800607147,93.42009332577592,5.109152394163364,3.288743943303629,3.635793172205465
2020-11-17,8912907,130993,8335109,446805,38617.0,474.0,44739.0,39588.28571428572,41865.0,1.4697000653097805,93.51728902814762,5.013010906542613,3.2062951286189856,3.540311493121043
2020-11-18,8958483,131578,8383602,443303,45576.0,585.0,48493.0,40175.28571428572,41871.78571428572,1.4687531359941186,93.58283093242461,4.948415931581273,3.161787838574215,3.4457313594329477
2020-11-19,9004365,132162,8428409,443794,45882.0,584.0,44807.0,42105.42857142857,41627.78571428572,1.4677548055859575,93.60359114718251,4.928654047231537,3.157022246484198,3.3582497139052307
2020-11-20,9050597,132726,8478124,439747,46232.0,564.0,49715.0,43364.28571428572,41499.42857142857,1.4664888957048912,93.67474874861847,4.858762355676648,3.158587374518129,3.2837715553802473
2020-11-21,9095806,133227,8521617,440962,45209.0,501.0,43493.0,44187.0,41259.28571428572,1.4647080203777434,93.68732138746142,4.847970592160826,3.190475688061789,3.2243515133307143
2020-11-22,9139865,133738,8562641,443486,44059.0,511.0,41024.0,44031.71428571428,41310.0,1.463238242577981,93.68454566889118,4.852216088530848,3.3322076664360045,3.2135885551424215
2020-11-23,9177840,134218,8604955,438667,37975.0,480.0,42314.0,43631.71428571428,41897.42857142857,1.462413814143633,93.75795394123236,4.779632244624008,3.420555334567621,3.2324187538944207
2020-11-24,9222216,134699,8642771,444746,44376.0,481.0,37816.0,42930.28571428572,42037.07142857143,1.460592551725095,93.71685720655427,4.822550241720645,3.4703492362256227,3.270140769266797
2020-11-25,9266705,135223,8679138,452344,44489.0,524.0,36367.0,42444.71428571428,41893.28571428572,1.4592349707905885,93.65937515006682,4.881389879142587,3.440560193059472,3.3099653913361196
2020-11-26,9309787,135715,8718517,455555,43082.0,492.0,39379.0,41689.42857142857,41177.21428571428,1.4577669714677683,93.64894169974029,4.893291328791947,3.3919326904229274,3.3435240261845096
2020-11-27,9351109,136200,8759969,454940,41322.0,485.0,41452.0,40709.857142857145,40513.857142857145,1.4565117356668604,93.67839686180538,4.8650914025277645,3.320355552235954,3.366633765858484
2020-11-28,9392919,136696,8802267,453956,41810.0,496.0,42298.0,39599.57142857143,39829.57142857143,1.455309047166275,93.71173114555764,4.832959807276098,3.2664834760108175,3.377492021279774
2020-11-29,9431691,137139,8847600,446952,38772.0,443.0,45333.0,38322.71428571428,39172.57142857143,1.4540234619645618,93.80714444525378,4.738832092781665,3.1928917987300798,3.357589754464642
2020-11-30,9462809,137621,8889585,435603,31118.0,482.0,41985.0,37396.0,38381.28571428572,1.4543355995032765,93.94234840838487,4.603315992111856,3.1049680534853463,3.3125058571671744
2020-12-01,9499413,138122,8932647,428644,36604.0,501.0,43062.0,36728.857142857145,37566.42857142857,1.4540056317164018,94.03367344908575,4.512320919197849,3.005752630387315,3.2461349134759874
2020-12-02,9534964,138648,8973373,422943,35551.0,526.0,40726.0,35900.42857142857,36688.142857142855,1.4541009279112118,94.11019276003559,4.435706312053197,2.8948693197851982,3.168179074436805
2020-12-03,9571559,139188,9016289,416082,36595.0,540.0,42916.0,35073.142857142855,35761.857142857145,1.4541831691159195,94.19875069463606,4.347066136248024,2.811793653281214,3.0853020691308464
2020-12-04,9608211,139700,9058822,409689,36652.0,512.0,42533.0,34423.0,34782.642857142855,1.453964739117407,94.28208851783127,4.263946743051334,2.7494279020809254,3.0037409762515566
2020-12-05,9644222,140182,9100792,403248,36011.0,482.0,41970.0,33776.71428571428,33976.142857142855,1.4535335250474326,94.36522717954854,4.181239295404025,2.6754515821971747,2.9193078485638932
2020-12-06,9677203,140573,9139901,396729,32981.0,391.0,39109.0,33201.0,33150.71428571428,1.452620142410984,94.44775520364716,4.099624653941847,2.603053895637597,2.8350452909792527
2020-12-07,9703770,140958,9178946,383866,26567.0,385.0,39045.0,32169.285714285714,32314.928571428572,1.4526106863621047,94.59154534783903,3.9558439657988593,2.546400334192511,2.7552499025088477
2020-12-08,9735850,141360,9215581,378909,32080.0,402.0,36635.0,31223.428571428572,31668.285714285714,1.4519533476789392,94.65615226200075,3.891894390320311,2.488964318111031,2.681423000755093
2020-12-09,9767371,141772,9253306,372293,31521.0,412.0,37725.0,30401.0,30938.14285714286,1.451485768278895,94.73691538900283,3.8115988427182708,2.4374187464158314,2.616072918845184
2020-12-10,9796744,142185,9290809,363750,29373.0,413.0,37503.0,29556.714285714286,30113.785714285714,1.4513495504220586,94.83568214092357,3.712968308654386,2.3526470452723602,2.55048054627249
2020-12-11,9826775,142628,9324328,359819,30031.0,443.0,33519.0,28913.571428571428,29134.85714285714,1.4514222621358481,94.88695935339926,3.661618384464893,2.274762700361177,2.4826712317410977
2020-12-12,9857029,143019,9357464,356546,30254.0,391.0,33136.0,28099.571428571428,28313.428571428572,1.4509341506451894,94.93189073502776,3.617175114327045,2.2065750871350653,2.4156888753036534
2020-12-13,9884100,143355,9388159,352586,27071.0,336.0,30695.0,27026.571428571428,27642.928571428572,1.450359668558594,94.98243643832012,3.5672038931212757,2.1379834648503238,2.349250242334043
2020-12-14,9906165,143709,9422636,339820,22065.0,354.0,34477.0,26100.428571428572,27025.5,1.450702668489774,95.11890827580602,3.4303890557042007,2.0857357501259832,2.2834410160388243
2020-12-15,9932547,144096,9456449,332002,26382.0,387.0,33813.0,25403.428571428572,26524.714285714286,1.4507457150718743,95.20668767034276,3.3425666145853627,2.0203372073316572,2.2164942859274857
2020-12-16,9956557,144451,9489740,322366,24010.0,355.0,33291.0,24884.85714285714,25944.0,1.4508127658988945,95.31146158255308,3.23772565154802,1.9369183375956611,2.1449942275246037
2020-12-17,9979447,144789,9520827,313831,22890.0,338.0,31087.0,24494.285714285714,25457.64285714286,1.4508719771746872,95.40435456994761,3.144773452877699,1.8649359419823597,2.07532121276889
2020-12-18,10004599,145136,9550712,308751,25152.0,347.0,29885.0,24135.85714285714,25007.214285714286,1.4506928263691528,95.46321646674694,3.0860907068839043,1.8095865632417496,2.0088674788946856
2020-12-19,10031223,145477,9580402,305344,26624.0,341.0,29690.0,23788.428571428572,24453.071428571428,1.4502419096853894,95.50582217143413,3.0439359188804795,1.7672059197553436,1.946100454983297
2020-12-20,10055560,145810,9606111,303639,24337.0,333.0,25709.0,23888.714285714286,23630.071428571428,1.4500435579917976,95.53034341200292,3.019613030005291,1.734705233658107,1.8884892790986945
2020-12-21,10075116,146111,9636487,292518,19556.0,301.0,30376.0,23914.0,23126.5,1.4502165533379467,95.64641240855192,2.903371038110132,1.7055136876884314,1.8341718416076156
2020-12-22,10099066,146444,9663382,289240,23950.0,333.0,26895.0,23502.714285714286,22724.14285714286,1.4500746900753,95.68589808206026,2.8640272278644385,1.676498485232436,1.7850520241648697
2020-12-23,10123778,146756,9693173,283849,24712.0,312.0,29791.0,22375.285714285714,22307.5,1.4496169315447256,95.74659776221881,2.8037853062364664,1.6795062791284066,1.748278872955262
2020-12-24,10146845,147092,9717834,281919,23067.0,336.0,24661.0,21758.714285714286,22151.214285714286,1.4496328661766291,95.77197641237251,2.778390721450855,1.6774276169811753,1.721491969383664
2020-12-25,10169118,147343,9740108,281667,22273.0,251.0,22274.0,21312.428571428572,21947.285714285714,1.4489260523872374,95.78124671185839,2.769827235754369,1.6444337249299057,1.6978987067676867
2020-12-26,10187850,147622,9761538,278690,18732.0,279.0,21430.0,20826.571428571428,21513.5,1.4490005251353328,95.81548609372929,2.7355133811353722,1.5613948568384828,1.6684971263509922
2020-12-27,10207871,147901,9782669,277301,20021.0,279.0,21131.0,20413.714285714286,20910.14285714286,1.4488917424603034,95.83456726676894,2.716540990770749,1.5146943581461292,1.6370670012778523
2020-12-28,10224303,148153,9807569,268581,16432.0,252.0,24900.0,19980.571428571428,20350.64285714286,1.4490278701638635,95.92408401824555,2.6268881115905898,1.4807472191883386,1.6049575057778394
2020-12-29,10244852,148439,9834141,262272,20549.0,286.0,26572.0,19524.285714285714,20123.428571428572,1.4489130736100433,95.9910499439133,2.5600369824766624,1.443559236071934,1.571680470183482
2020-12-30,10266674,148738,9860280,257656,21822.0,299.0,26139.0,19445.0,19704.714285714286,1.448745718428383,96.04161971053138,2.5096345710402415,1.4114888730274444,1.5333922693119157
2020-12-31,10286709,148994,9883461,254254,20035.0,256.0,23181.0,18942.571428571428,19392.85714285714,1.448412704199176,96.07991243846793,2.471674857332894,1.3783989013333775,1.4906738813622304
2021-01-01,10305788,149218,9929568,227002,19079.0,224.0,46107.0,18934.428571428572,19040.85714285714,1.447904808443566,96.34943004843491,2.202665143121516,1.343971030722635,1.44775063933262
2021-01-02,10323965,149435,9927310,247220,18177.0,217.0,0.0,18582.85714285714,17449.928571428572,1.4474574448867272,96.15791994645468,2.394622608658592,1.3360522583273138,1.4155588395453103
2021-01-03,10340469,149649,9946867,243953,16504.0,214.0,19557.0,18372.0,18745.285714285714,1.4472167558357363,96.19357690642465,2.359206337739613,1.2989780141226204,1.3847422189705232
2021-01-04,10356844,149850,9975958,231036,16375.0,201.0,29091.0,18101.14285714286,18480.285714285714,1.4468693358710434,96.32237388146427,2.23075678266468,1.2963328649395534,1.358397311220697
2021-01-05,10374932,150114,9997272,227546,18088.0,264.0,21314.0,15375.57142857143,18205.428571428572,1.4468914109509343,96.35987975632034,2.1932288327287353,1.269710875276675,1.3335618311070887
2021-01-06,10395278,150336,10016859,228083,20346.0,222.0,19587.0,18045.571428571428,17878.214285714286,1.446195089732088,96.35970293435155,2.194101975916373,1.2526354688967345,1.3108684876598442
2021-01-07,10413417,150570,10037398,225449,18139.0,234.0,20539.0,18018.0,17529.928571428572,1.4459230817319617,96.38909111197603,2.1649858062920173,1.2317642114693772,1.28992067482213
2021-01-08,10413417,150570,10037398,225449,0.0,0.0,0.0,17476.428571428572,17212.428571428572,1.4459230817319617,96.38909111197603,2.1649858062920173,1.0443548809659253,1.2471183677140285
2021-01-09,10450284,150999,10075950,223335,36867.0,429.0,38552.0,17173.571428571428,16932.35714285714,1.4449272383410825,96.41795380871946,2.1371189529394607,1.2235512228102374,1.2310467912115892
2021-01-10,10466595,151160,10092909,222526,16311.0,161.0,16959.0,16687.85714285714,16715.714285714286,1.444213710380501,96.4297271462209,2.126059143398593,1.2197319096454828,1.2197259191434264
2021-01-11,10479179,151327,10111294,216558,12584.0,167.0,18385.0,16323.714285714286,16521.714285714286,1.44407305190607,96.48937192503344,2.0665550230604897,1.181199600959526,1.2032783100034226
2021-01-12,10495147,151529,10129111,214507,15968.0,202.0,17817.0,18489.14285714286,16069.92857142857,1.443800644240619,96.51233088969597,2.0438684660634103,1.1587063895936778,1.1874205263344229
2021-01-13,10512093,151727,10146763,213603,16946.0,198.0,17652.0,15385.857142857143,15764.785714285714,1.4433567130732194,96.52466925473358,2.0319740321932085,1.1237313711090824,1.1690056552219015
2021-01-14,10527683,151918,10162738,213027,15590.0,191.0,15975.0,15025.42857142857,15400.357142857143,1.4430335715845546,96.53347274989189,2.023493678523565,1.0972959212139477,1.1497958994711257
2021-01-15,10542841,152093,10179715,211033,15158.0,175.0,16977.0,14663.42857142857,15143.642857142857,1.4426187400530843,96.55571017337736,2.0016710865695497,1.2428581319657184,1.1781535067568103
2021-01-16,10557985,152274,10196885,208826,15144.0,181.0,17170.0,14356.0,16161.92857142857,1.4422638410643698,96.5798398084483,1.9778963504873328,1.0306035701996175,1.1505895563838646
2021-01-17,10571773,152419,10211342,208012,13788.0,145.0,14457.0,14112.857142857143,14589.214285714286,1.441754377435081,96.59062864857201,1.967616973992915,1.0048922309499941,1.1198981737130806
2021-01-18,10581823,152556,10228753,200514,10050.0,137.0,17411.0,13963.57142857143,14367.214285714286,1.4416797559361936,96.66342935428045,1.8948908897833578,0.9795042149771449,1.091084547144169
2021-01-19,10595639,152718,10245741,197180,13816.0,162.0,16988.0,13834.714285714286,14118.5,1.4413288334946104,96.69771686256959,1.8609543039357985,0.957509218308239,1.062342094103392
2021-01-20,10610883,152869,10265706,192308,15244.0,151.0,19965.0,13792.57142857143,13884.285714285714,1.4406812326551899,96.7469531046568,1.8123656626880158,0.9397747908052256,1.0360625826314125
2021-01-21,10625428,153032,10283702,188694,14545.0,163.0,17996.0,13709.0,13507.142857142857,1.4402431600872925,96.78388484680335,1.77587199310936,0.9284569073745752,1.0119427235115022
2021-01-22,10639684,153184,10300838,185662,14256.0,152.0,17136.0,13573.57142857143,13740.357142857143,1.439742007375407,96.81526255854968,1.7449954340749216,0.918566447127489,0.9656153399631836
2021-01-23,10654533,153339,10316786,184408,14849.0,155.0,15948.0,13412.57142857143,13592.07142857143,1.4391902488827994,96.8300159190459,1.7307938320712881,0.9144547941676295,0.9490226576728996
2021-01-24,10667736,153470,10330084,184182,13203.0,131.0,13298.0,12901.42857142857,13442.07142857143,1.4386370266380795,96.83482980831172,1.7265331650502036,0.9077285333311647,0.9351421294416383
2021-01-25,10676838,153587,10345985,177266,9102.0,117.0,15901.0,13517.142857142857,13274.07142857143,1.43850641922262,96.90120801683045,1.660285563946929,0.8979076667602559,0.9234854796963684
2021-01-26,10689527,153724,10359305,176498,12689.0,137.0,13320.0,13349.42857142857,13173.0,1.43808046885517,96.91078941098142,1.6511301201634088,0.8861004041379683,0.9132842205291869
2021-01-27,10701193,153847,10373606,173740,11666.0,123.0,14301.0,13091.57142857143,12974.642857142857,1.437662137296281,96.93878056399879,1.62355729870492,0.8511073018145687,0.9006174363876644
2021-01-28,10720048,154010,10394352,171686,18855.0,163.0,20746.0,12839.142857142857,12807.142857142857,1.4366540149820224,96.96180464863589,1.6015413363820756,0.8905053048215983,0.8951957788800964
2021-01-29,10733130,154147,10409146,169837,13082.0,137.0,14794.0,12772.42857142857,12654.5,1.4361793810379637,96.98145834439721,1.582362274564829,0.8782779638944138,0.8894402812753713
2021-01-30,10746174,154274,10423109,168791,13044.0,127.0,13963.0,12536.714285714286,12472.857142857143,1.4356179231789845,96.99367421372482,1.5707078630962052,0.8601127801659558,0.8816771364179894
2021-01-31,10757610,154392,10434983,168235,11436.0,118.0,11874.0,12712.857142857143,12273.57142857143,1.435188671089582,97.00094165897444,1.5638696699359804,0.8424842909498409,0.8723565303635146
2021-02-01,10766245,154486,10448406,163353,8635.0,94.0,13423.0,11791.857142857143,12175.57142857143,1.434910686130587,97.04781936506181,1.5172699488075927,0.8373921192772693,0.8637114521516593
2021-02-02,10777284,154596,10462631,160057,11039.0,110.0,14225.0,11596.285714285714,12176.142857142857,1.4344615953332953,97.08040541568728,1.4851329889794125,0.8209624242494495,0.8544060264532994
2021-02-03,10790183,154703,10480455,155025,12899.0,107.0,17824.0,11455.57142857143,12060.285714285714,1.4337384268644935,97.12953895221239,1.4367226209231114,0.8315895246445937,0.8516177725718744
2021-02-04,10802591,154823,10496308,151460,12408.0,120.0,15853.0,11512.0,12150.07142857143,1.4332024604097295,97.16472649941112,1.4020710401791572,0.7699872239377958,0.8344009038741884
2021-02-05,10814304,154918,10510796,148590,11713.0,95.0,14488.0,11579.857142857143,11468.214285714286,1.4325286213518689,97.19345784989954,1.3740135287485906,0.75629383041107,0.8169745990908536
2021-02-06,10826363,154996,10522601,148766,12059.0,78.0,11805.0,11583.857142857143,11401.142857142857,1.431653455551047,97.19423780636211,1.3741087380868349,0.7462097673088142,0.800702740111262
2021-02-07,10838194,155080,10534505,148609,11831.0,84.0,11904.0,11587.285714285714,11340.42857142857,1.4308656958899242,97.19797412742382,1.3711601766862636,0.7490883198033815,0.7873604585189106
2021-02-08,10847304,155158,10548521,143625,9110.0,78.0,14016.0,11144.57142857143,11355.642857142857,1.4303830703002332,97.24555520892565,1.3240617207741203,0.7528994556597945,0.7752900780021285
2021-02-09,10858371,155252,10561608,141511,11067.0,94.0,13087.0,11206.0,11390.357142857143,1.429790895890369,97.26696573546806,1.3032433686415763,0.7523880784806369,0.7654937428922981
2021-02-10,10871294,155360,10573372,142562,12923.0,108.0,11764.0,11225.285714285714,11431.142857142857,1.4290847069355315,97.2595534625409,1.3113618305235788,0.7517110692191187,0.754082534974373
2021-02-11,10880603,155447,10589230,135926,9309.0,87.0,15858.0,11199.285714285714,11429.857142857143,1.4286616284042346,97.32208775561429,1.2492506159814856,0.7221600817803875,0.7472500860947433
2021-02-12,10892746,155550,10600625,136571,12143.0,103.0,11395.0,11200.857142857143,11485.92857142857,1.4280145704306333,97.3182060795322,1.2537793500371714,0.7253541235755945,0.7428301279753897
2021-02-13,10904940,155642,10611731,137567,12194.0,92.0,11106.0,11278.42857142857,11648.785714285714,1.42726140629843,97.3112277554943,1.2615108382072713,0.7257931403186868,0.7399134669768
2021-02-14,10916589,155732,10621220,139637,11649.0,90.0,9489.0,11272.42857142857,11806.285714285714,1.4265628210423604,97.29431052135425,1.2791266576033962,0.7233216161290246,0.7362325093090348
2021-02-15,10925710,155813,10633025,136872,9121.0,81.0,11805.0,11827.285714285714,11975.42857142857,1.4261132686113762,97.32113519395995,1.2527515374286888,0.7228155493752109,0.7319348084112371
2021-02-16,10937320,155913,10644858,136549,11610.0,100.0,11833.0,12091.57142857143,12080.714285714286,1.4255137455976419,97.32601770817713,1.2484685462252179,0.7270795960093723,0.7283193109153422
2021-02-17,10950201,156014,10656845,137342,12881.0,101.0,11987.0,12387.285714285714,12271.785714285714,1.424759235013129,97.32099894787319,1.2542418171136767,0.7258289583558231,0.7246218665062999
2021-02-18,10963394,156111,10667741,139542,13193.0,97.0,10896.0,12751.57142857143,12544.285714285714,1.4239294875291357,97.30327123151827,1.2727992809525956,0.7609045197219277,0.7301567862122342
2021-02-19,10977387,156212,10678048,143127,13993.0,101.0,10307.0,12960.57142857143,13063.42857142857,1.4230344616619601,97.27313066397313,1.3038348743649104,0.7770400595038307,0.7375404913448395
2021-02-20,10991651,156302,10689715,145634,14264.0,90.0,11667.0,13265.142857142857,13373.785714285714,1.4220065757182427,97.25304233185716,1.3249510924246048,0.7951533891979334,0.747449098327589
2021-02-21,11005850,156385,10699410,150055,14199.0,83.0,9695.0,13816.142857142857,13699.357142857143,1.4209261438235121,97.21566257944639,1.3634112767301028,0.8176638325396279,0.760926557814818
2021-02-22,11016434,156463,10712665,147306,10584.0,78.0,13255.0,14299.57142857143,13975.142857142857,1.4202690271643255,97.24258321703738,1.3371477557982918,0.8303716646332449,0.7762917171373943
2021-02-23,11030176,156567,10726702,146907,13742.0,104.0,14037.0,14656.0,14201.214285714286,1.4194424458866297,97.24869303989348,1.3318645142199,0.8489831146935467,0.7937065055208478
2021-02-24,11046914,156705,10738501,151708,16738.0,138.0,11799.0,15011.42857142857,14442.57142857143,1.4185409608511481,97.20815243062452,1.3733066085243355,0.8832075319896049,0.8161891588971023
2021-02-25,11063491,156825,10750680,155986,16577.0,120.0,12179.0,15198.714285714286,14765.857142857143,1.41750013625898,97.17258322892837,1.4099166348126464,0.9130110620853449,0.837918664949019
2021-02-26,11079979,156938,10763451,159590,16488.0,113.0,12771.0,15441.857142857143,15026.214285714286,1.4164106267710435,97.14324368304308,1.4403456901858749,0.9345757783705722,0.8604237676442679
2021-02-27,11096731,157051,10775169,164511,16752.0,113.0,11718.0,15620.0,15332.714285714286,1.4152906833553054,97.10219162742612,1.4825176892185634,0.9559983300051922,0.8834016163310191
2021-02-28,11112241,157157,10786452,168632,15510.0,106.0,11283.0,15715.57142857143,15653.42857142857,1.414269182966784,97.06819713503334,1.5175336819998775,0.9666768127859271,0.9046891849376333
2021-03-01,11124527,157248,10798921,168358,12286.0,91.0,12469.0,15752.857142857143,15967.714285714286,1.413525267186641,97.07308005095408,1.5133946818592825,0.9811977269595484,0.9262357652699623
2021-03-02,11139516,157346,10812044,170126,14989.0,98.0,13123.0,16009.42857142857,16310.857142857143,1.4125030207775633,97.06026725039041,1.5272297288320247,0.9912806468364677,0.9465639841475225
2021-03-03,11156923,157435,10826075,173413,17407.0,89.0,14031.0,16295.42857142857,16609.35714285714,1.4110969485045295,97.03459457414915,1.5543084773463076,0.9958346738283552,0.9626535758387725
2021-03-04,11173761,157548,10839894,176319,16838.0,113.0,13819.0,16736.714285714286,17046.214285714286,1.409981831542665,97.01204455688645,1.5779736115708938,0.9967016740014545,0.9746093775410739
2021-03-05,11192045,157656,10854126,180263,18284.0,108.0,14232.0,17179.85714285714,17525.35714285714,1.4086433712516344,96.98072157501154,1.6106350537368284,1.0114279097460432,0.9855882534518555
2021-03-06,11210799,157756,10868520,184523,18754.0,100.0,14394.0,17598.714285714286,18124.928571428572,1.4071789173991969,96.94688130614063,1.6459397764601793,1.0279423732989512,0.9958659739223925
2021-03-07,11229398,157853,10882798,188747,18599.0,97.0,14278.0,18376.85714285714,18736.928571428572,1.4057120426224095,96.91345876243767,1.6808291949399246,1.0543057876444495,1.0083843989021815
2021-03-08,11244786,157930,10899394,187462,15388.0,77.0,16596.0,19297.85714285714,19507.0,1.4044731487108781,96.92842531640888,1.6671015348802547,1.0810257370942544,1.0226455432071393
2021-03-09,11262707,158063,10920046,184598,17921.0,133.0,20652.0,20240.428571428572,20378.85714285714,1.4034192667890588,96.95756091319787,1.639019820013075,1.1058918538291884,1.039018572777528
2021-03-10,11285561,158189,10938146,189226,22854.0,126.0,18100.0,21178.428571428572,21372.714285714286,1.4016937217387775,96.92159742878533,1.6767088494758922,1.152988149151879,1.0614690692523172
2021-03-11,11308846,158306,10953303,197237,23285.0,117.0,15157.0,22277.285714285714,22691.571428571428,1.399842212017035,96.85606294399976,1.7440948439831967,1.208948356779782,1.0917900239349354
2021-03-12,11333728,158446,10973260,202022,24882.0,140.0,19957.0,23577.85714285714,24326.428571428572,1.3980042577340837,96.81951075586073,1.7824849864051793,1.265925932213463,1.128146884287424
2021-03-13,11359048,158607,10989897,210544,25320.0,161.0,16637.0,25146.714285714286,25945.64285714286,1.3963053946070128,96.75015899219723,1.8535356131957539,1.322376754770116,1.1702089387833046
2021-03-14,11385339,158725,11007352,219262,26291.0,118.0,17455.0,27006.285714285714,27737.928571428572,1.3941174698443324,96.68005493731894,1.9258275928367172,1.3886853061936266,1.217977441433187
2021-03-15,11409831,158856,11027543,223432,24492.0,131.0,20191.0,29355.0,29763.071428571428,1.3922730319143202,96.64948586880911,1.9582410992765802,1.4677469184384728,1.273223324482361
2021-03-16,11438734,159044,11045284,234406,28903.0,188.0,17741.0,31650.85714285714,31572.14285714286,1.3903986227846543,96.56037110400504,2.0492302732103047,1.5629191099439943,1.338512932498762
2021-03-17,11474605,159216,11063025,252364,35871.0,172.0,17741.0,34297.42857142857,33667.92857142857,1.3875510311683932,96.41312271751403,2.1993262513175833,1.6750961693441813,1.4130997925262336
2021-03-18,11514331,159370,11083679,271282,39726.0,154.0,20654.0,37248.857142857145,35855.21428571428,1.3841012560781862,96.25986086382265,2.3560378800991564,1.8170288993235806,1.4999684414610621
2021-03-19,11555284,159558,11107332,288394,40953.0,188.0,23653.0,39566.42857142857,38414.71428571428,1.3808228339519824,96.12340120762069,2.4957759584273305,1.954837808001031,1.5983844237164289
2021-03-20,11599130,159755,11130288,309087,43846.0,197.0,22956.0,42189.142857142855,41084.42857142857,1.37730157348008,95.9579554673497,2.6647429591702134,2.1135750108635776,1.711412746015495
2021-03-21,11646081,159967,11151468,334646,46951.0,212.0,21180.0,44704.142857142855,43755.42857142857,1.3735693577951245,95.75296616947796,2.87346447272692,2.290155787192627,1.8401942433010663
2021-03-22,11686796,160166,11181253,345377,40715.0,199.0,29785.0,47474.42857142857,46736.07142857143,1.3704868297521406,95.67423783216546,2.9552753380823966,2.427424209876561,1.9772909992207934
2021-03-23,11734058,160441,11205160,368457,47262.0,275.0,23907.0,50518.0,49001.71428571428,1.3673104394063844,95.49262497253721,3.1400645880564078,2.581789208491081,2.122843870441806
2021-03-24,11787534,160692,11231650,395192,53476.0,251.0,26490.0,53213.42857142857,50757.21428571428,1.3632367889670562,95.28413661415526,3.3526265968776845,2.7271439844770207,2.2731364154607827
